"YEAR","COMP","DATE","TEMP","PRECIP","WING","BUCKET","SPECIES","COUNT","SEX","TP","DAY"
2011,"45A","6/29/2011",63,"WET","C","OUT","MYGA","1","F",1,3
2011,"45B","6/29/2011",63,"WET","B","MID","SOCI","1","F",1,3
2011,"45B","6/29/2011",63,"WET","C","MID","SOHO","1","F",1,3
2011,"5&6","6/29/2011",63,"WET","AR","2","SOCI","1","F",1,3
2011,"5&6","6/29/2011",63,"WET","AR","2","SOCI","1","F",1,3
2011,"CC","6/29/2011",63,"WET","B","IN","SOCI","1","F",1,3
2011,"CC","6/29/2011",63,"WET","B","OUT","SOCI","1","M",1,3
2011,"36","6/30/2011",60,"DRY","C","OUT","SOFU","1","M",1,4
2011,"36","6/30/2011",60,"DRY","C","OUT","SOFU","1","M",1,4
2011,"41","6/30/2011",60,"DRY","B","OUT","PELE","1","M",1,4
2011,"45A","6/30/2011",60,"DRY","B","MID","SOFU","1","M",1,4
2011,"CC","6/30/2011",60,"DRY","B","IN","SODI","1","F",1,4
2011,"36","7/1/2011",58,"DRY","A","MID","SOFU","1","M",1,5
2011,"36","7/1/2011",58,"DRY","B","IN","SOHO","1","M",1,5
2011,"45","7/1/2011",58,"DRY","A","IN","SOHO","1","M",1,5
2011,"45","7/1/2011",58,"DRY","C","OUT","SOCI","1","M",1,5
2011,"45A","7/1/2011",58,"DRY","C","OUT","SODI","1","M",1,5
2011,"5&6","7/1/2011",58,"DRY","C","IN","MYGA","1","F",1,5
2011,"5&6","7/1/2011",58,"DRY","CR","1","MYGA","1","M",1,5
2011,"7&8","7/1/2011",58,"DRY","A","MID","BLBR","1","F",1,5
2011,"CC","7/1/2011",58,"DRY","B","OUT","MYGA","1","M",1,5
2011,"CC","7/1/2011",58,"DRY","BR","2","SOHO","1","M",1,5
2011,"41","7/2/2011",52,"DRY","B","MID","SOHO","1","M",1,6
2011,"45","7/2/2011",52,"DRY","C","OUT","SOCI","1","F",1,6
2011,"CC","7/2/2011",52,"DRY","C","MID","SOCI","1","F",1,6
2011,"36","7/3/2011",58,"DRY","A","MID","MYGA","1","M",1,7
2011,"36","7/3/2011",58,"DRY","C","OUT","BLBR","1","M",1,7
2011,"45","7/3/2011",58,"DRY","B","MID","PELE","1","M",1,7
2011,"45A","7/3/2011",58,"DRY","C","IN","SOFU","1","M",1,7
2011,"5&6","7/3/2011",58,"DRY","BR","2","SOCI","1","M",1,7
2011,"5&6","7/3/2011",58,"DRY","C","IN","SOCI","1","F",1,7
2011,"41","7/4/2011",61,"DRY","C","MID","MYGA","1","M",1,8
2011,"42","7/4/2011",61,"DRY","AR","1","SOFU","1","F",1,8
2011,"42","7/4/2011",61,"DRY","C","MID","PELE","1","F",1,8
2011,"45","7/4/2011",61,"DRY","C","OUT","SOCI","1","M",1,8
2011,"45A","7/4/2011",61,"DRY","A","OUT","SOFU","1","M",1,8
2011,"45A","7/4/2011",61,"DRY","B","MID","SOCI","1","F",1,8
2011,"45A","7/4/2011",61,"DRY","C","MID","MYGA","1","M",1,8
2011,"45B","7/4/2011",61,"DRY","A","OUT","PELE","1","F",1,8
2011,"5&6","7/4/2011",61,"DRY","A","IN","SOCI","1","F",1,8
2011,"5&6","7/4/2011",61,"DRY","B","MID","MIPE","1","M",1,8
2011,"5&6","7/4/2011",61,"DRY","B","MID","SOHO","1","F",1,8
2011,"5&6","7/4/2011",61,"DRY","BR","1","SOFU","1","M",1,8
2011,"CC","7/4/2011",61,"DRY","A","MID","SOCI","1","F",1,8
2011,"7&8","7/5/2011",60,"DRY","B","OUT","SOCI","1","F",1,9
2011,"7&8","7/5/2011",60,"DRY","C","MID","SOCI","1","F",1,9
2011,"45A","7/6/2011",58,"DRY","C","IN","SOFU","1","F",1,10
2011,"5&6","7/6/2011",58,"DRY","C","IN","NAIN","1","M",1,10
2011,"36","7/26/2011",56,"WET","A","IN","SOFU","1","F",2,11
2011,"36","7/26/2011",56,"WET","A","MID","NAIN","1","M",2,11
2011,"36","7/26/2011",56,"WET","A","OUT","SOCI","1","F",2,11
2011,"36","7/26/2011",56,"WET","B","IN","SOCI","1","F",2,11
2011,"36","7/26/2011",56,"WET","C","IN","SOCI","1","M",2,11
2011,"36","7/26/2011",56,"WET","C","MID","NAIN","1","F",2,11
2011,"36","7/26/2011",56,"WET","C","OUT","SOFU","1","F",2,11
2011,"41","7/26/2011",56,"WET","A","MID","SOFU","1","F",2,11
2011,"41","7/26/2011",56,"WET","B","IN","NAIN","1","F",2,11
2011,"41","7/26/2011",56,"WET","B","MID","BLBR","1","M",2,11
2011,"41","7/26/2011",56,"WET","B","MID","SOFU","1","F",2,11
2011,"41","7/26/2011",56,"WET","B","OUT","MYGA","1","M",2,11
2011,"41","7/26/2011",56,"WET","B","OUT","SOFU","1","F",2,11
2011,"41","7/26/2011",56,"WET","C","IN","MYGA","1","M",2,11
2011,"41","7/26/2011",56,"WET","C","IN","SOCI","1","F",2,11
2011,"41","7/26/2011",56,"WET","C","IN","SOFU","1","F",2,11
2011,"41","7/26/2011",56,"WET","C","MID","NAIN","1","M",2,11
2011,"41","7/26/2011",56,"WET","C","MID","SOFU","1","F",2,11
2011,"41","7/26/2011",56,"WET","C","MID","SOFU","1","F",2,11
2011,"42","7/26/2011",56,"WET","A","IN","SOFU","1","M",2,11
2011,"42","7/26/2011",56,"WET","A","MID","SOFU","1","F",2,11
2011,"42","7/26/2011",56,"WET","A","OUT","SOFU","1","F",2,11
2011,"42","7/26/2011",56,"WET","AR","2","NAIN","1","M",2,11
2011,"42","7/26/2011",56,"WET","B","IN","NAIN","1","F",2,11
2011,"42","7/26/2011",56,"WET","B","IN","SOFU","1","M",2,11
2011,"42","7/26/2011",56,"WET","B","OUT","PEMA","1","M",2,11
2011,"42","7/26/2011",56,"WET","BR","2","SOFU","1","F",2,11
2011,"42","7/26/2011",56,"WET","C","IN","BLBR","1","F",2,11
2011,"42","7/26/2011",56,"WET","C","MID","SOHO","1","M",2,11
2011,"42","7/26/2011",56,"WET","CR","2","NAIN","1","M",2,11
2011,"45","7/26/2011",56,"WET","A","IN","MYGA","1","M",2,11
2011,"45","7/26/2011",56,"WET","A","MID","NAIN","1","F",2,11
2011,"45","7/26/2011",56,"WET","A","MID","SOHO","1","F",2,11
2011,"45","7/26/2011",56,"WET","A","OUT","NAIN","1","F",2,11
2011,"45","7/26/2011",56,"WET","AR","1","NAIN","1","F",2,11
2011,"45","7/26/2011",56,"WET","AR","2","SOFU","1","F",2,11
2011,"45","7/26/2011",56,"WET","B","IN","SOFU","1","M",2,11
2011,"45","7/26/2011",56,"WET","B","MID","SOCI","1","M",2,11
2011,"45","7/26/2011",56,"WET","B","MID","SOFU","1","M",2,11
2011,"45","7/26/2011",56,"WET","B","OUT","NAIN","1","F",2,11
2011,"45","7/26/2011",56,"WET","BR","1","MYGA","1","M",2,11
2011,"45","7/26/2011",56,"WET","BR","1","NAIN","1","F",2,11
2011,"45","7/26/2011",56,"WET","BR","2","NAIN","1","M",2,11
2011,"45","7/26/2011",56,"WET","BR","2","NAIN","1","M",2,11
2011,"45","7/26/2011",56,"WET","C","IN","NAIN","1","F",2,11
2011,"45","7/26/2011",56,"WET","C","MID","PELE","1","M",2,11
2011,"45","7/26/2011",56,"WET","C","OUT","NAIN","1","F",2,11
2011,"45A","7/26/2011",56,"WET","A","MID","SOCI","1","F",2,11
2011,"45A","7/26/2011",56,"WET","B","MID","NAIN","1","F",2,11
2011,"45A","7/26/2011",56,"WET","B","OUT","NAIN","1","M",2,11
2011,"45A","7/26/2011",56,"WET","C","IN","SOFU","1","F",2,11
2011,"45A","7/26/2011",56,"WET","C","OUT","SOFU","1","F",2,11
2011,"45B","7/26/2011",56,"WET","A","MID","NAIN","1","F",2,11
2011,"45B","7/26/2011",56,"WET","A","MID","SOCI","1","F",2,11
2011,"45B","7/26/2011",56,"WET","A","OUT","NAIN","1","F",2,11
2011,"45B","7/26/2011",56,"WET","A","OUT","NAIN","1","M",2,11
2011,"45B","7/26/2011",56,"WET","C","OUT","SOPA","1","M",2,11
2011,"5&6","7/26/2011",56,"WET","A","IN","SOFU","1","F",2,11
2011,"5&6","7/26/2011",56,"WET","A","MID","PEMA","1","M",2,11
2011,"5&6","7/26/2011",56,"WET","A","MID","SOCI","1","F",2,11
2011,"5&6","7/26/2011",56,"WET","A","OUT","SOCI","1","F",2,11
2011,"5&6","7/26/2011",56,"WET","AR","1","SOFU","1","F",2,11
2011,"5&6","7/26/2011",56,"WET","B","IN","NAIN","1","M",2,11
2011,"5&6","7/26/2011",56,"WET","B","IN","NAIN","1","F",2,11
2011,"5&6","7/26/2011",56,"WET","BR","1","NAIN","1","F",2,11
2011,"5&6","7/26/2011",56,"WET","BR","1","SOCI","1","M",2,11
2011,"5&6","7/26/2011",56,"WET","BR","2","MYGA","1","M",2,11
2011,"5&6","7/26/2011",56,"WET","BR","2","SOCI","1","M",2,11
2011,"5&6","7/26/2011",56,"WET","C","IN","NAIN","1","M",2,11
2011,"5&6","7/26/2011",56,"WET","C","MID","BLBR","1","M",2,11
2011,"5&6","7/26/2011",56,"WET","CR","1","MYGA","1","F",2,11
2011,"5&6","7/26/2011",56,"WET","CR","2","NAIN","1","F",2,11
2011,"7&8","7/26/2011",56,"WET","A","OUT","SOCI","1","M",2,11
2011,"7&8","7/26/2011",56,"WET","A","OUT","MYGA","1","M",2,11
2011,"7&8","7/26/2011",56,"WET","B","MID","NAIN","1","M",2,11
2011,"7&8","7/26/2011",56,"WET","B","MID","NAIN","1","F",2,11
2011,"7&8","7/26/2011",56,"WET","B","OUT","PELE","1","M",2,11
2011,"7&8","7/26/2011",56,"WET","B","OUT","SOCI","1","F",2,11
2011,"CC","7/26/2011",56,"WET","A","IN","NAIN","1","F",2,11
2011,"CC","7/26/2011",56,"WET","A","MID","NAIN","1","M",2,11
2011,"CC","7/26/2011",56,"WET","AR","1","SOFU","1","F",2,11
2011,"CC","7/26/2011",56,"WET","AR","2","NAIN","1","F",2,11
2011,"CC","7/26/2011",56,"WET","B","IN","SOFU","1","M",2,11
2011,"CC","7/26/2011",56,"WET","CR","1","SOCI","1","M",2,11
2011,"36","7/27/2011",54,"WET","A","MID","SOFU","1","F",2,12
2011,"36","7/27/2011",54,"WET","B","IN","SOCI","1","F",2,12
2011,"36","7/27/2011",54,"WET","C","MID","NAIN","1","F",2,12
2011,"36","7/27/2011",54,"WET","C","MID","SOFU","1","F",2,12
2011,"36","7/27/2011",54,"WET","C","OUT","SOFU","1","M",2,12
2011,"36","7/27/2011",54,"WET","Z","CTR","NAIN","1","F",2,12
2011,"41","7/27/2011",54,"WET","A","IN","NAIN","1","F",2,12
2011,"41","7/27/2011",54,"WET","B","MID","SOFU","1","M",2,12
2011,"41","7/27/2011",54,"WET","B","MID","SOFU","1","F",2,12
2011,"41","7/27/2011",54,"WET","C","IN","NAIN","1","M",2,12
2011,"41","7/27/2011",54,"WET","C","MID","NAIN","1","M",2,12
2011,"41","7/27/2011",54,"WET","C","MID","PELE","1","M",2,12
2011,"41","7/27/2011",54,"WET","C","OUT","NAIN","1","M",2,12
2011,"42","7/27/2011",54,"WET","B","OUT","NAIN","1","F",2,12
2011,"42","7/27/2011",54,"WET","BR","1","NAIN","1","F",2,12
2011,"42","7/27/2011",54,"WET","C","MID","NAIN","1","F",2,12
2011,"45","7/27/2011",54,"WET","A","OUT","NAIN","1","M",2,12
2011,"45","7/27/2011",54,"WET","AR","2","NAIN","1","F",2,12
2011,"45","7/27/2011",54,"WET","B","IN","NAIN","1","F",2,12
2011,"45","7/27/2011",54,"WET","B","IN","SOCI","1","F",2,12
2011,"45","7/27/2011",54,"WET","B","OUT","NAIN","1","F",2,12
2011,"45","7/27/2011",54,"WET","C","IN","NAIN","1","F",2,12
2011,"45","7/27/2011",54,"WET","C","MID","NAIN","1","M",2,12
2011,"45","7/27/2011",54,"WET","C","OUT","NAIN","1","M",2,12
2011,"45A","7/27/2011",54,"WET","A","IN","ZAHU","1","M",2,12
2011,"45A","7/27/2011",54,"WET","A","MID","SOCI","1","M",2,12
2011,"45A","7/27/2011",54,"WET","A","MID","SOCI","1","F",2,12
2011,"45A","7/27/2011",54,"WET","C","IN","SOCI","1","F",2,12
2011,"45A","7/27/2011",54,"WET","C","MID","PEMA","1","F",2,12
2011,"45A","7/27/2011",54,"WET","C","OUT","SOFU","1","F",2,12
2011,"45B","7/27/2011",54,"WET","A","OUT","NAIN","1","F",2,12
2011,"45B","7/27/2011",54,"WET","C","OUT","SOCI","1","F",2,12
2011,"45B","7/27/2011",54,"WET","C","OUT","SOFU","1","F",2,12
2011,"5&6","7/27/2011",54,"WET","A","OUT","NAIN","1","M",2,12
2011,"5&6","7/27/2011",54,"WET","B","MID","NAIN","1","M",2,12
2011,"5&6","7/27/2011",54,"WET","B","OUT","NAIN","1","M",2,12
2011,"5&6","7/27/2011",54,"WET","B","OUT","PEMA","1","M",2,12
2011,"5&6","7/27/2011",54,"WET","C","OUT","NAIN","1","M",2,12
2011,"5&6","7/27/2011",54,"WET","CR","2","PELE","1","M",2,12
2011,"5&6","7/27/2011",54,"WET","Z","CTR","NAIN","1","F",2,12
2011,"7&8","7/27/2011",54,"WET","B","OUT","NAIN","1","M",2,12
2011,"CC","7/27/2011",54,"WET","BR","1","SOFU","1","M",2,12
2011,"CC","7/27/2011",54,"WET","C","OUT","SOCI","1","M",2,12
2011,"CC","7/27/2011",54,"WET","C","OUT","SOCI","1","M",2,12
2011,"36","7/28/2011",54,"DRY","A","IN","NAIN","1","F",2,13
2011,"36","7/28/2011",54,"DRY","C","IN","NAIN","1","F",2,13
2011,"36","7/28/2011",54,"DRY","Z","CTR","NAIN","1","M",2,13
2011,"42","7/28/2011",54,"DRY","CR","1","NAIN","1","F",2,13
2011,"42","7/28/2011",54,"DRY","CR","2","NAIN","1","M",2,13
2011,"45","7/28/2011",54,"DRY","AR","2","NAIN","1","M",2,13
2011,"45","7/28/2011",54,"DRY","B","OUT","NAIN","1","M",2,13
2011,"45","7/28/2011",54,"DRY","C","IN","PELE","1","M",2,13
2011,"45","7/28/2011",54,"DRY","C","OUT","NAIN","1","F",2,13
2011,"45","7/28/2011",54,"DRY","CR","2","NAIN","1","M",2,13
2011,"45A","7/28/2011",54,"DRY","B","MID","NAIN","1","M",2,13
2011,"45B","7/28/2011",54,"DRY","A","MID","NAIN","1","F",2,13
2011,"45B","7/28/2011",54,"DRY","A","OUT","NAIN","1","F",2,13
2011,"45B","7/28/2011",54,"DRY","C","IN","NAIN","1","M",2,13
2011,"45B","7/28/2011",54,"DRY","C","MID","NAIN","1","F",2,13
2011,"5&6","7/28/2011",54,"DRY","A","OUT","NAIN","1","F",2,13
2011,"5&6","7/28/2011",54,"DRY","AR","1","SOFU","1","F",2,13
2011,"5&6","7/28/2011",54,"DRY","B","MID","NAIN","1","M",2,13
2011,"5&6","7/28/2011",54,"DRY","B","MID","PEMA","1","F",2,13
2011,"5&6","7/28/2011",54,"DRY","B","OUT","NAIN","1","F",2,13
2011,"7&8","7/28/2011",54,"DRY","Z","CTR","SOCI","1","F",2,13
2011,"CC","7/28/2011",54,"DRY","BR","2","SOCI","1","F",2,13
2011,"41","7/29/2011",59,"DRY","A","MID","NAIN","1","M",2,14
2011,"45","7/29/2011",59,"DRY","A","MID","NAIN","1","M",2,14
2011,"45","7/29/2011",59,"DRY","A","OUT","NAIN","1","F",2,14
2011,"45","7/29/2011",59,"DRY","B","IN","NAIN","1","M",2,14
2011,"45","7/29/2011",59,"DRY","B","IN","NAIN","1","F",2,14
2011,"45B","7/29/2011",59,"DRY","A","MID","NAIN","1","M",2,14
2011,"45B","7/29/2011",59,"DRY","A","OUT","NAIN","1","M",2,14
2011,"45B","7/29/2011",59,"DRY","C","MID","NAIN","1","M",2,14
2011,"45B","7/29/2011",59,"DRY","C","MID","SOCI","1","M",2,14
2011,"5&6","7/29/2011",59,"DRY","A","IN","NAIN","1","F",2,14
2011,"5&6","7/29/2011",59,"DRY","B","MID","SOCI","1","F",2,14
2011,"5&6","7/29/2011",59,"DRY","B","OUT","NAIN","1","F",2,14
2011,"5&6","7/29/2011",59,"DRY","BR","1","SOFU","1","M",2,14
2011,"5&6","7/29/2011",59,"DRY","BR","2","NAIN","1","M",2,14
2011,"5&6","7/29/2011",59,"DRY","C","IN","NAIN","1","M",2,14
2011,"7&8","7/29/2011",59,"DRY","B","MID","NAIN","1","M",2,14
2011,"CC","7/29/2011",59,"DRY","A","MID","SOFU","1","F",2,14
2011,"CC","7/29/2011",59,"DRY","C","IN","NAIN","1","F",2,14
2011,"CC","7/29/2011",59,"DRY","C","IN","SOCI","1","M",2,14
2011,"CC","7/29/2011",59,"DRY","CR","1","NAIN","1","M",2,14
2011,"CC","7/29/2011",59,"DRY","CR","2","NAIN","1","M",2,14
2011,"36","7/30/2011",63,"WET","A","IN","SOCI","1","F",2,15
2011,"36","7/30/2011",63,"WET","C","IN","SOCI","1","M",2,15
2011,"36","7/30/2011",63,"WET","C","OUT","SOFU","1","F",2,15
2011,"41","7/30/2011",63,"WET","A","IN","MYGA","1","M",2,15
2011,"41","7/30/2011",63,"WET","A","IN","MYGA","1","F",2,15
2011,"41","7/30/2011",63,"WET","A","OUT","MYGA","1","F",2,15
2011,"41","7/30/2011",63,"WET","B","MID","SOCI","1","F",2,15
2011,"41","7/30/2011",63,"WET","B","MID","SOFU","1","F",2,15
2011,"41","7/30/2011",63,"WET","B","MID","SOFU","1","F",2,15
2011,"41","7/30/2011",63,"WET","B","OUT","NAIN","1","F",2,15
2011,"41","7/30/2011",63,"WET","C","MID","NAIN","1","M",2,15
2011,"41","7/30/2011",63,"WET","C","OUT","SOFU","1","F",2,15
2011,"42","7/30/2011",63,"WET","A","IN","SOCI","1","F",2,15
2011,"42","7/30/2011",63,"WET","A","MID","PELE","1","M",2,15
2011,"42","7/30/2011",63,"WET","A","OUT","NAIN","1","F",2,15
2011,"42","7/30/2011",63,"WET","AR","1","SOFU","1","F",2,15
2011,"42","7/30/2011",63,"WET","B","OUT","SOCI","1","F",2,15
2011,"42","7/30/2011",63,"WET","C","IN","NAIN","1","M",2,15
2011,"42","7/30/2011",63,"WET","C","IN","SOCI","1","M",2,15
2011,"42","7/30/2011",63,"WET","C","OUT","SOFU","1","F",2,15
2011,"42","7/30/2011",63,"WET","C","OUT","SOFU","1","F",2,15
2011,"42","7/30/2011",63,"WET","CR","1","BLBR","1","F",2,15
2011,"42","7/30/2011",63,"WET","CR","1","MYGA","1","M",2,15
2011,"42","7/30/2011",63,"WET","CR","1","SOFU","1","F",2,15
2011,"45","7/30/2011",63,"WET","A","IN","NAIN","1","F",2,15
2011,"45","7/30/2011",63,"WET","A","MID","NAIN","1","M",2,15
2011,"45","7/30/2011",63,"WET","A","MID","PELE","1","M",2,15
2011,"45","7/30/2011",63,"WET","A","OUT","NAIN","1","F",2,15
2011,"45","7/30/2011",63,"WET","AR","2","SOFU","1","M",2,15
2011,"45","7/30/2011",63,"WET","AR","2","SOFU","1","F",2,15
2011,"45","7/30/2011",63,"WET","BR","2","NAIN","1","F",2,15
2011,"45","7/30/2011",63,"WET","C","IN","NAIN","1","F",2,15
2011,"45","7/30/2011",63,"WET","C","MID","NAIN","1","M",2,15
2011,"45","7/30/2011",63,"WET","C","MID","SOCI","1","M",2,15
2011,"45","7/30/2011",63,"WET","CR","1","NAIN","1","F",2,15
2011,"45","7/30/2011",63,"WET","CR","1","NAIN","1","F",2,15
2011,"45A","7/30/2011",63,"WET","A","MID","SOCI","1","F",2,15
2011,"45A","7/30/2011",63,"WET","B","IN","NAIN","1","F",2,15
2011,"45A","7/30/2011",63,"WET","B","IN","SOFU","1","F",2,15
2011,"45A","7/30/2011",63,"WET","B","MID","NAIN","1","F",2,15
2011,"45A","7/30/2011",63,"WET","B","OUT","NAIN","1","F",2,15
2011,"45A","7/30/2011",63,"WET","B","OUT","SOCI","1","F",2,15
2011,"45A","7/30/2011",63,"WET","C","IN","SOFU","1","F",2,15
2011,"45A","7/30/2011",63,"WET","C","IN","SOFU","1","F",2,15
2011,"45A","7/30/2011",63,"WET","Z","CTR","NAIN","1","F",2,15
2011,"45B","7/30/2011",63,"WET","A","MID","NAIN","1","M",2,15
2011,"45B","7/30/2011",63,"WET","B","MID","NAIN","1","M",2,15
2011,"45B","7/30/2011",63,"WET","C","MID","NAIN","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","A","IN","NAIN","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","A","MID","NAIN","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","A","MID","SOCI","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","A","OUT","NAIN","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","AR","1","NAIN","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","AR","1","SOFU","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","B","IN","MYGA","1","M",2,15
2011,"5&6","7/30/2011",63,"WET","B","MID","NAIN","1","M",2,15
2011,"5&6","7/30/2011",63,"WET","BR","1","NAIN","1","M",2,15
2011,"5&6","7/30/2011",63,"WET","BR","1","SOHO","1","M",2,15
2011,"5&6","7/30/2011",63,"WET","BR","1","SOFU","1","M",2,15
2011,"5&6","7/30/2011",63,"WET","BR","2","NAIN","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","C","IN","MYGA","1","M",2,15
2011,"5&6","7/30/2011",63,"WET","C","MID","MYGA","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","C","OUT","MYGA","1","M",2,15
2011,"5&6","7/30/2011",63,"WET","C","OUT","PELE","1","M",2,15
2011,"5&6","7/30/2011",63,"WET","C","OUT","SOCI","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","CR","1","NAIN","1","F",2,15
2011,"5&6","7/30/2011",63,"WET","CR","2","NAIN","1","M",2,15
2011,"5&6","7/30/2011",63,"WET","CR","2","SOCI","1","F",2,15
2011,"7&8","7/30/2011",63,"WET","B","IN","NAIN","1","F",2,15
2011,"7&8","7/30/2011",63,"WET","C","MID","NAIN","1","F",2,15
2011,"CC","7/30/2011",63,"WET","BR","1","SOCI","1","F",2,15
2011,"CC","7/30/2011",63,"WET","C","IN","SOFU","1","F",2,15
2011,"CC","7/30/2011",63,"WET","C","OUT","NAIN","1","F",2,15
2011,"36","7/31/2011",56,"DRY","C","IN","NAIN","1","M",2,16
2011,"41","7/31/2011",56,"DRY","B","MID","NAIN","1","M",2,16
2011,"41","7/31/2011",56,"DRY","C","OUT","SOFU","1","M",2,16
2011,"42","7/31/2011",56,"DRY","AR","1","SOFU","1","F",2,16
2011,"42","7/31/2011",56,"DRY","CR","1","SOFU","1","F",2,16
2011,"45","7/31/2011",56,"DRY","AR","1","NAIN","1","F",2,16
2011,"45","7/31/2011",56,"DRY","BR","1","SOCI","1","F",2,16
2011,"45A","7/31/2011",56,"DRY","A","OUT","NAIN","1","M",2,16
2011,"45A","7/31/2011",56,"DRY","C","IN","SOFU","1","F",2,16
2011,"45A","7/31/2011",56,"DRY","C","MID","SOFU","1","M",2,16
2011,"45A","7/31/2011",56,"DRY","C","MID","SOFU","1","M",2,16
2011,"45B","7/31/2011",56,"DRY","A","OUT","BLBR","1","F",2,16
2011,"45B","7/31/2011",56,"DRY","A","OUT","NAIN","1","M",2,16
2011,"5&6","7/31/2011",56,"DRY","A","IN","NAIN","1","M",2,16
2011,"5&6","7/31/2011",56,"DRY","A","MID","NAIN","1","F",2,16
2011,"5&6","7/31/2011",56,"DRY","B","MID","NAIN","1","M",2,16
2011,"5&6","7/31/2011",56,"DRY","B","OUT","NAIN","1","M",2,16
2011,"5&6","7/31/2011",56,"DRY","C","IN","SOCI","1","F",2,16
2011,"CC","7/31/2011",56,"DRY","CR","1","NAIN","1","F",2,16
2011,"36","8/1/2011",58,"DRY","A","MID","NAIN","1","M",2,17
2011,"36","8/1/2011",58,"DRY","B","OUT","SOCI","1","F",2,17
2011,"36","8/1/2011",58,"DRY","C","MID","NAIN","1","M",2,17
2011,"36","8/1/2011",58,"DRY","Z","CTR","NAIN","1","M",2,17
2011,"42","8/1/2011",58,"DRY","C","OUT","NAIN","1","F",2,17
2011,"42","8/1/2011",58,"DRY","CR","1","SOCI","1","M",2,17
2011,"45","8/1/2011",58,"DRY","A","OUT","NAIN","1","M",2,17
2011,"45","8/1/2011",58,"DRY","BR","2","SOCI","1","F",2,17
2011,"45","8/1/2011",58,"DRY","C","IN","NAIN","1","F",2,17
2011,"45A","8/1/2011",58,"DRY","C","IN","NAIN","1","F",2,17
2011,"45B","8/1/2011",58,"DRY","B","IN","NAIN","1","M",2,17
2011,"45B","8/1/2011",58,"DRY","C","OUT","NAIN","1","M",2,17
2011,"45B","8/1/2011",58,"DRY","Z","CTR","NAIN","1","F",2,17
2011,"5&6","8/1/2011",58,"DRY","A","IN","NAIN","1","M",2,17
2011,"5&6","8/1/2011",58,"DRY","B","OUT","NAIN","1","M",2,17
2011,"7&8","8/1/2011",58,"DRY","A","OUT","PELE","1","M",2,17
2011,"CC","8/1/2011",58,"DRY","B","IN","NAIN","1","F",2,17
2011,"36","8/2/2011",62,"DRY","A","MID","NAIN","1","F",2,18
2011,"41","8/2/2011",62,"DRY","A","IN","NAIN","1","M",2,18
2011,"41","8/2/2011",62,"DRY","B","MID","NAIN","1","M",2,18
2011,"41","8/2/2011",62,"DRY","C","IN","NAIN","1","F",2,18
2011,"42","8/2/2011",62,"DRY","A","IN","SOFU","1","F",2,18
2011,"42","8/2/2011",62,"DRY","B","MID","NAIN","1","F",2,18
2011,"45","8/2/2011",62,"DRY","CR","2","SOCI","1","F",2,18
2011,"45A","8/2/2011",62,"DRY","C","MID","SOCI","1","F",2,18
2011,"45B","8/2/2011",62,"DRY","A","MID","NAIN","1","F",2,18
2011,"5&6","8/2/2011",62,"DRY","B","MID","NAIN","1","F",2,18
2011,"5&6","8/2/2011",62,"DRY","C","IN","SOCI","1","F",2,18
2011,"5&6","8/2/2011",62,"DRY","C","OUT","SOCI","1","F",2,18
2011,"5&6","8/2/2011",62,"DRY","CR","2","SODI","1","M",2,18
2011,"36","8/3/2011",53,"WET","A","OUT","SOCI","1","F",2,19
2011,"36","8/3/2011",53,"WET","C","OUT","SOFU","1","F",2,19
2011,"41","8/3/2011",53,"WET","A","OUT","NAIN","1","M",2,19
2011,"41","8/3/2011",53,"WET","B","IN","NAIN","1","M",2,19
2011,"41","8/3/2011",53,"WET","B","MID","NAIN","1","F",2,19
2011,"41","8/3/2011",53,"WET","C","IN","NAIN","1","F",2,19
2011,"42","8/3/2011",53,"WET","A","MID","NAIN","1","F",2,19
2011,"42","8/3/2011",53,"WET","B","IN","NAIN","1","M",2,19
2011,"42","8/3/2011",53,"WET","B","MID","SOFU","1","F",2,19
2011,"42","8/3/2011",53,"WET","B","OUT","SOCI","1","M",2,19
2011,"42","8/3/2011",53,"WET","BR","1","SOFU","1","F",2,19
2011,"42","8/3/2011",53,"WET","CR","1","SOCI","1","M",2,19
2011,"45","8/3/2011",53,"WET","A","OUT","NAIN","1","M",2,19
2011,"45","8/3/2011",53,"WET","CR","2","PEMA","1","M",2,19
2011,"45A","8/3/2011",53,"WET","A","MID","NAIN","1","F",2,19
2011,"45A","8/3/2011",53,"WET","A","MID","SOFU","1","M",2,19
2011,"45A","8/3/2011",53,"WET","B","IN","NAIN","1","M",2,19
2011,"45A","8/3/2011",53,"WET","B","IN","SOCI","1","F",2,19
2011,"45A","8/3/2011",53,"WET","B","OUT","SOCI","1","F",2,19
2011,"45A","8/3/2011",53,"WET","C","IN","NAIN","1","M",2,19
2011,"45A","8/3/2011",53,"WET","C","OUT","NAIN","1","M",2,19
2011,"45B","8/3/2011",53,"WET","A","OUT","NAIN","1","M",2,19
